Estado - Sigla,Municipio,Cep,Data_semana,mean,median,sum,std
RJ,RIO DE JANEIRO,22793-082,2023-05-22,4.49,4.49,4.49,
RJ,RIO DE JANEIRO,22793-082,2023-06-05,4.17,4.17,4.17,
RJ,RIO DE JANEIRO,22793-082,2023-06-12,4.17,4.17,4.17,
RJ,RIO DE JANEIRO,22793-082,2023-08-21,4.2,4.2,4.2,
RJ,RIO DE JANEIRO,22793-082,2023-09-11,4.2,4.2,4.2,
RJ,RIO DE JANEIRO,22793-082,2023-10-16,4.2,4.2,4.2,
RJ,RIO DE JANEIRO,22793-082,2023-11-20,4.03,4.03,4.03,
RJ,RIO DE JANEIRO,23010-001,2023-02-06,4.39,4.39,4.39,
RJ,RIO DE JANEIRO,23010-001,2023-02-13,4.19,4.19,4.19,
RJ,RIO DE JANEIRO,23010-001,2023-02-27,4.19,4.19,4.19,
RJ,RIO DE JANEIRO,23010-001,2023-03-13,4.19,4.19,4.19,
RJ,RIO DE JANEIRO,23010-001,2023-04-17,4.19,4.19,4.19,
RJ,RIO DE JANEIRO,23010-001,2023-05-01,4.09,4.09,4.09,
RJ,RIO DE JANEIRO,23010-001,2023-05-15,4.09,4.09,4.09,
RJ,RIO DE JANEIRO,23010-001,2023-05-29,4.09,4.09,4.09,
RJ,RIO DE JANEIRO,23010-001,2023-06-05,4.09,4.09,4.09,
RJ,RIO DE JANEIRO,23010-001,2023-07-03,4.49,4.49,4.49,
RJ,RIO DE JANEIRO,23010-001,2023-08-07,4.49,4.49,4.49,
RJ,RIO DE JANEIRO,23010-001,2023-08-14,4.39,4.39,4.39,
RJ,RIO DE JANEIRO,23010-001,2023-09-04,4.39,4.39,4.39,
RJ,RIO DE JANEIRO,23010-001,2023-11-06,4.39,4.39,4.39,
RJ,RIO DE JANEIRO,23010-001,2023-11-27,4.39,4.39,4.39,
RJ,RIO DE JANEIRO,23010-001,2023-12-18,4.39,4.39,4.39,
RJ,RIO DE JANEIRO,23010-002,2023-02-13,4.09,4.09,4.09,
RJ,RIO DE JANEIRO,23010-002,2023-04-17,3.99,3.99,3.99,
RJ,RIO DE JANEIRO,23010-002,2023-09-11,4.09,4.09,4.09,
RJ,RIO DE JANEIRO,23010-002,2023-12-18,3.99,3.99,3.99,
RJ,RIO DE JANEIRO,23013-550,2023-01-02,4.39,4.39,4.39,
RJ,RIO DE JANEIRO,23013-550,2023-05-29,4.07,4.07,4.07,
RJ,RIO DE JANEIRO,23013-550,2023-06-05,4.07,4.07,4.07,
RJ,RIO DE JANEIRO,23013-550,2023-11-06,4.17,4.17,4.17,
RJ,RIO DE JANEIRO,23013-550,2023-11-27,4.17,4.17,4.17,
RJ,RIO DE JANEIRO,23013-550,2023-12-04,4.17,4.17,4.17,
RJ,RIO DE JANEIRO,23013-550,2023-12-18,4.17,4.17,4.17,
RJ,RIO DE JANEIRO,23036-150,2023-01-02,4.49,4.49,4.49,
RJ,RIO DE JANEIRO,23036-150,2023-02-27,4.29,4.29,4.29,
RJ,RIO DE JANEIRO,23036-150,2023-06-05,4.09,4.09,4.09,
RJ,RIO DE JANEIRO,23036-150,2023-06-26,3.99,3.99,3.99,
RJ,RIO DE JANEIRO,23036-150,2023-11-06,4.27,4.27,4.27,
RJ,RIO DE JANEIRO,23036-150,2023-11-27,4.27,4.27,4.27,
RJ,RIO DE JANEIRO,23040-150,2023-05-29,4.35,4.35,4.35,
RJ,RIO DE JANEIRO,23040-150,2023-06-26,4.35,4.35,4.35,
RJ,RIO DE JANEIRO,23040-150,2023-11-27,4.39,4.39,4.39,
RJ,RIO DE JANEIRO,23045-120,2023-01-02,4.59,4.59,4.59,
RJ,RIO DE JANEIRO,23045-120,2023-02-27,4.49,4.49,4.49,
RJ,RIO DE JANEIRO,23045-120,2023-06-26,3.97,3.97,3.97,
RJ,RIO DE JANEIRO,23045-120,2023-11-06,4.09,4.09,4.09,
RJ,RIO DE JANEIRO,23045-120,2023-11-27,4.09,4.09,4.09,
RJ,RIO DE JANEIRO,23045-830,2023-01-02,4.54,4.54,9.08,0.0707106781186545
RJ,RIO DE JANEIRO,23045-830,2023-02-27,4.29,4.29,4.29,
RJ,RIO DE JANEIRO,23045-830,2023-03-13,4.49,4.49,4.49,
RJ,RIO DE JANEIRO,23045-830,2023-04-17,4.285,4.285,8.57,0.28991378028648457
RJ,RIO DE JANEIRO,23045-830,2023-05-08,4.39,4.39,4.39,
RJ,RIO DE JANEIRO,23045-830,2023-05-29,4.18,4.18,8.36,0.29698484809834946
RJ,RIO DE JANEIRO,23045-830,2023-11-27,3.99,3.99,3.99,
RJ,RIO DE JANEIRO,23055-002,2023-01-02,4.4399999999999995,4.4399999999999995,8.879999999999999,0.07071067811865482
RJ,RIO DE JANEIRO,23055-002,2023-01-09,4.39,4.39,4.39,
RJ,RIO DE JANEIRO,23055-002,2023-02-27,4.07,4.07,4.07,
RJ,RIO DE JANEIRO,23055-002,2023-03-13,4.09,4.09,4.09,
RJ,RIO DE JANEIRO,23055-002,2023-03-27,4.08,4.08,8.16,0.014142135623730649
RJ,RIO DE JANEIRO,23055-002,2023-04-03,4.07,4.07,4.07,
RJ,RIO DE JANEIRO,23055-002,2023-04-17,4.08,4.08,8.16,0.014142135623730649
RJ,RIO DE JANEIRO,23055-002,2023-04-24,4.09,4.09,4.09,
RJ,RIO DE JANEIRO,23055-002,2023-05-08,4.0600000000000005,4.0600000000000005,8.120000000000001,0.04242640687119289
RJ,RIO DE JANEIRO,23055-002,2023-05-15,4.03,4.03,4.03,
RJ,RIO DE JANEIRO,23055-002,2023-06-05,3.99,3.99,3.99,
RJ,RIO DE JANEIRO,23055-002,2023-09-04,4.18,4.18,4.18,
RJ,RIO DE JANEIRO,23055-002,2023-09-18,4.18,4.18,4.18,
RJ,RIO DE JANEIRO,23055-002,2023-10-23,4.18,4.18,4.18,
RJ,RIO DE JANEIRO,23055-002,2023-11-06,4.18,4.18,4.18,
RJ,RIO DE JANEIRO,23055-002,2023-11-27,4.09,4.09,8.18,0.0
RJ,RIO DE JANEIRO,23055-002,2023-12-18,4.09,4.09,4.09,
RJ,RIO DE JANEIRO,23065-480,2023-01-09,4.49,4.49,4.49,
RJ,RIO DE JANEIRO,23080-020,2023-11-13,4.06,4.06,4.06,
RJ,RIO DE JANEIRO,23080-300,2023-01-02,4.49,4.49,4.49,
RJ,RIO DE JANEIRO,23080-300,2023-05-01,4.39,4.39,4.39,
RJ,RIO DE JANEIRO,23080-300,2023-05-08,4.39,4.39,4.39,
RJ,RIO DE JANEIRO,23080-300,2023-06-26,4.39,4.39,4.39,
RJ,RIO DE JANEIRO,23080-300,2023-08-07,4.29,4.29,4.29,
RJ,RIO DE JANEIRO,23080-300,2023-08-14,4.29,4.29,4.29,
RJ,RIO DE JANEIRO,23080-300,2023-09-11,4.29,4.29,4.29,
RJ,RIO DE JANEIRO,23080-300,2023-11-27,4.39,4.39,4.39,
RJ,RIO DE JANEIRO,23085-590,2023-01-02,4.49,4.49,4.49,
RJ,RIO DE JANEIRO,23085-590,2023-01-09,4.49,4.49,4.49,
RJ,RIO DE JANEIRO,23085-590,2023-02-06,4.39,4.39,4.39,
RJ,RIO DE JANEIRO,23085-590,2023-02-13,4.39,4.39,4.39,
RJ,RIO DE JANEIRO,23085-590,2023-03-06,4.39,4.39,4.39,
RJ,RIO DE JANEIRO,23085-590,2023-03-13,4.39,4.39,4.39,
RJ,RIO DE JANEIRO,23085-590,2023-03-27,4.39,4.39,4.39,
RJ,RIO DE JANEIRO,23085-590,2023-04-17,4.39,4.39,4.39,
RJ,RIO DE JANEIRO,23085-590,2023-05-01,4.39,4.39,4.39,
RJ,RIO DE JANEIRO,23085-590,2023-05-08,4.39,4.39,4.39,
RJ,RIO DE JANEIRO,23085-590,2023-06-12,4.39,4.39,4.39,
RJ,RIO DE JANEIRO,23085-590,2023-06-19,4.39,4.39,4.39,
RJ,RIO DE JANEIRO,23085-590,2023-06-26,4.39,4.39,4.39,
RJ,RIO DE JANEIRO,23085-590,2023-08-07,4.29,4.29,4.29,
RJ,RIO DE JANEIRO,23085-590,2023-08-14,4.234999999999999,4.234999999999999,8.469999999999999,0.07778174593052013
RJ,RIO DE JANEIRO,23085-590,2023-08-21,4.29,4.29,4.29,
RJ,RIO DE JANEIRO,23085-590,2023-09-11,4.29,4.29,4.29,
RJ,RIO DE JANEIRO,23085-590,2023-09-18,4.27,4.27,4.27,
RJ,RIO DE JANEIRO,23085-590,2023-09-25,4.27,4.27,4.27,
RJ,RIO DE JANEIRO,23085-590,2023-10-23,4.29,4.29,4.29,
RJ,RIO DE JANEIRO,23085-590,2023-11-13,4.18,4.18,4.18,
RJ,RIO DE JANEIRO,23085-590,2023-11-27,4.29,4.29,4.29,
RJ,RIO DE JANEIRO,23085-590,2023-12-04,4.29,4.29,4.29,
RJ,RIO DE JANEIRO,23087-005,2023-03-20,4.39,4.39,4.39,
RJ,RIO DE JANEIRO,23087-005,2023-03-27,4.39,4.39,4.39,
RJ,RIO DE JANEIRO,23087-005,2023-04-17,4.39,4.39,4.39,
RJ,RIO DE JANEIRO,23087-005,2023-09-11,4.39,4.39,4.39,
RJ,RIO DE JANEIRO,23087-005,2023-10-09,4.39,4.39,4.39,
RJ,RIO DE JANEIRO,23087-005,2023-11-27,4.29,4.29,4.29,
RJ,RIO DE JANEIRO,23087-280,2023-01-02,4.34,4.34,4.34,
RJ,RIO DE JANEIRO,23087-280,2023-02-06,4.17,4.17,4.17,
RJ,RIO DE JANEIRO,23087-280,2023-04-17,4.02,4.02,4.02,
RJ,RIO DE JANEIRO,23087-280,2023-06-19,3.97,3.97,3.97,
RJ,RIO DE JANEIRO,23087-280,2023-07-24,4.29,4.29,4.29,
RJ,RIO DE JANEIRO,23087-280,2023-09-11,4.16,4.16,4.16,
RJ,RIO DE JANEIRO,23087-280,2023-09-18,4.16,4.16,4.16,
RJ,RIO DE JANEIRO,23087-280,2023-09-25,4.16,4.16,4.16,
RJ,RIO DE JANEIRO,23087-280,2023-11-13,4.16,4.16,4.16,
RJ,RIO DE JANEIRO,23087-280,2023-11-27,4.09,4.09,4.09,
RJ,RIO DE JANEIRO,23087-285,2023-01-02,4.39,4.39,4.39,
RJ,RIO DE JANEIRO,23087-285,2023-02-06,4.19,4.19,4.19,
RJ,RIO DE JANEIRO,23087-285,2023-03-06,4.09,4.09,4.09,
RJ,RIO DE JANEIRO,23087-285,2023-03-20,4.03,4.03,4.03,
RJ,RIO DE JANEIRO,23087-285,2023-03-27,4.03,4.03,4.03,
RJ,RIO DE JANEIRO,23087-285,2023-07-24,4.39,4.39,4.39,
RJ,RIO DE JANEIRO,23087-285,2023-09-18,4.19,4.19,4.19,
RJ,RIO DE JANEIRO,23087-285,2023-11-13,4.19,4.19,4.19,
RJ,RIO DE JANEIRO,23087-285,2023-11-27,4.19,4.19,4.19,
RJ,RIO DE JANEIRO,23088-000,2023-04-17,4.39,4.39,4.39,
RJ,RIO DE JANEIRO,23088-000,2023-07-24,4.57,4.57,4.57,
RJ,RIO DE JANEIRO,23088-000,2023-08-14,4.47,4.47,4.47,
RJ,RIO DE JANEIRO,23088-000,2023-09-11,4.47,4.47,4.47,
RJ,RIO DE JANEIRO,23088-000,2023-09-18,4.39,4.39,4.39,
RJ,RIO DE JANEIRO,23088-000,2023-09-25,3.99,3.99,3.99,
RJ,RIO DE JANEIRO,23088-000,2023-10-09,4.39,4.39,4.39,
RJ,RIO DE JANEIRO,23088-000,2023-11-27,4.39,4.39,4.39,
RJ,RIO DE JANEIRO,23092-001,2023-02-06,4.03,4.03,4.03,
RJ,RIO DE JANEIRO,23092-001,2023-03-06,4.03,4.03,4.03,
RJ,RIO DE JANEIRO,23092-001,2023-03-13,4.36,4.36,4.36,
RJ,RIO DE JANEIRO,23092-001,2023-09-11,4.18,4.18,4.18,
RJ,RIO DE JANEIRO,23092-001,2023-11-27,4.06,4.06,4.06,
RJ,RIO DE JANEIRO,23092-002,2023-01-16,4.34,4.34,4.34,
RJ,RIO DE JANEIRO,23092-002,2023-02-06,4.03,4.03,4.03,
RJ,RIO DE JANEIRO,23092-002,2023-03-06,4.03,4.03,4.03,
RJ,RIO DE JANEIRO,23092-002,2023-03-13,4.03,4.03,4.03,
RJ,RIO DE JANEIRO,23092-002,2023-03-20,4.03,4.03,4.03,
RJ,RIO DE JANEIRO,23092-002,2023-03-27,4.03,4.03,4.03,
RJ,RIO DE JANEIRO,23092-002,2023-04-17,4.03,4.03,4.03,
RJ,RIO DE JANEIRO,23092-002,2023-06-19,3.99,3.99,3.99,
RJ,RIO DE JANEIRO,23092-002,2023-07-24,4.29,4.29,4.29,
RJ,RIO DE JANEIRO,23092-002,2023-08-07,4.18,4.18,4.18,
RJ,RIO DE JANEIRO,23092-002,2023-09-04,4.18,4.18,4.18,
RJ,RIO DE JANEIRO,23092-002,2023-09-11,4.18,4.18,4.18,
RJ,RIO DE JANEIRO,23092-002,2023-09-18,4.18,4.18,4.18,
RJ,RIO DE JANEIRO,23092-002,2023-09-25,4.18,4.18,4.18,
RJ,RIO DE JANEIRO,23092-002,2023-11-06,4.16,4.16,4.16,
RJ,RIO DE JANEIRO,23092-002,2023-11-13,4.16,4.16,4.16,
RJ,RIO DE JANEIRO,23092-002,2023-11-27,4.09,4.09,4.09,
RJ,RIO DE JANEIRO,23092-002,2023-12-11,4.09,4.09,4.09,
RJ,RIO DE JANEIRO,23097-003,2023-02-06,4.19,4.19,4.19,
RJ,RIO DE JANEIRO,23097-003,2023-03-06,4.19,4.19,4.19,
RJ,RIO DE JANEIRO,23097-003,2023-03-13,4.19,4.19,4.19,
RJ,RIO DE JANEIRO,23097-003,2023-03-20,4.19,4.19,4.19,
RJ,RIO DE JANEIRO,23097-003,2023-03-27,4.19,4.19,4.19,
RJ,RIO DE JANEIRO,23097-003,2023-04-17,4.19,4.19,4.19,
RJ,RIO DE JANEIRO,23097-003,2023-06-19,3.99,3.99,3.99,
RJ,RIO DE JANEIRO,23097-003,2023-07-24,4.39,4.39,4.39,
RJ,RIO DE JANEIRO,23097-003,2023-09-11,4.28,4.28,4.28,
RJ,RIO DE JANEIRO,23097-003,2023-09-18,4.28,4.28,4.28,
RJ,RIO DE JANEIRO,23097-003,2023-09-25,4.28,4.28,4.28,
RJ,RIO DE JANEIRO,23510-000,2023-02-13,4.19,4.19,4.19,
RJ,RIO DE JANEIRO,23510-000,2023-03-06,4.19,4.19,4.19,
RJ,RIO DE JANEIRO,23510-000,2023-03-20,4.19,4.19,4.19,
RJ,RIO DE JANEIRO,23510-000,2023-03-27,4.19,4.19,4.19,
RJ,RIO DE JANEIRO,23510-000,2023-04-17,4.09,4.09,4.09,
RJ,RIO DE JANEIRO,23510-000,2023-04-24,4.09,4.09,4.09,
RJ,RIO DE JANEIRO,23510-000,2023-05-08,4.09,4.09,4.09,
RJ,RIO DE JANEIRO,23510-000,2023-06-19,3.99,3.99,3.99,
RJ,RIO DE JANEIRO,23510-000,2023-07-03,3.99,3.99,3.99,
RJ,RIO DE JANEIRO,23510-000,2023-08-07,4.39,4.39,4.39,
RJ,RIO DE JANEIRO,23510-000,2023-08-21,4.39,4.39,4.39,
RJ,RIO DE JANEIRO,23510-000,2023-09-18,4.39,4.39,4.39,
RJ,RIO DE JANEIRO,23510-000,2023-10-30,4.39,4.39,4.39,
RJ,RIO DE JANEIRO,23510-000,2023-11-27,4.29,4.29,4.29,
RJ,RIO DE JANEIRO,23510-000,2023-12-04,4.29,4.29,4.29,
RJ,RIO DE JANEIRO,23510-000,2023-12-11,4.29,4.29,4.29,
RJ,RIO DE JANEIRO,23520-040,2023-04-24,4.49,4.49,4.49,
RJ,RIO DE JANEIRO,23575-000,2023-01-30,4.39,4.39,4.39,
RJ,RIO DE JANEIRO,23575-000,2023-02-13,4.19,4.19,4.19,
RJ,RIO DE JANEIRO,23575-000,2023-03-06,4.19,4.19,4.19,
RJ,RIO DE JANEIRO,23575-000,2023-03-20,4.15,4.15,4.15,
RJ,RIO DE JANEIRO,23575-000,2023-03-27,4.15,4.15,4.15,
RJ,RIO DE JANEIRO,23575-000,2023-04-17,4.09,4.09,4.09,
RJ,RIO DE JANEIRO,23575-000,2023-04-24,4.07,4.07,4.07,
RJ,RIO DE JANEIRO,23575-000,2023-05-08,4.05,4.05,4.05,
RJ,RIO DE JANEIRO,23575-000,2023-07-03,4.29,4.29,4.29,
RJ,RIO DE JANEIRO,23575-000,2023-08-07,4.29,4.29,4.29,
RJ,RIO DE JANEIRO,23575-000,2023-08-21,4.29,4.29,4.29,
RJ,RIO DE JANEIRO,23575-000,2023-10-30,4.24,4.24,4.24,
RJ,RIO DE JANEIRO,23575-000,2023-11-27,4.19,4.19,4.19,
RJ,RIO DE JANEIRO,23575-000,2023-12-04,4.19,4.19,4.19,
RJ,RIO DE JANEIRO,23575-000,2023-12-11,4.19,4.19,4.19,
RJ,RIO DE JANEIRO,23575-201,2023-08-14,4.49,4.49,4.49,
RJ,RIO DE JANEIRO,23575-201,2023-11-13,4.39,4.39,4.39,
RJ,RIO DE JANEIRO,23575-201,2023-12-11,4.39,4.39,4.39,
RJ,RIO DE JANEIRO,23575-202,2023-06-05,3.99,3.99,3.99,
RJ,RIO DE JANEIRO,23575-202,2023-08-07,4.29,4.29,4.29,
RJ,RIO DE JANEIRO,23575-202,2023-08-21,4.29,4.29,4.29,
RJ,RIO DE JANEIRO,23575-202,2023-09-11,4.29,4.29,4.29,
RJ,RIO DE JANEIRO,23575-202,2023-10-23,4.24,4.24,4.24,
RJ,RIO DE JANEIRO,23575-202,2023-11-13,4.29,4.29,4.29,
RJ,RIO DE JANEIRO,23575-202,2023-11-27,4.25,4.25,4.25,
RJ,RIO DE JANEIRO,23575-202,2023-12-11,4.25,4.25,4.25,
RJ,SANTO ANTONIO DE PADUA,28470-000,2023-01-09,6.59,6.59,6.59,
RJ,SANTO ANTONIO DE PADUA,28470-000,2023-01-16,6.59,6.59,6.59,
RJ,SANTO ANTONIO DE PADUA,28470-000,2023-01-23,6.59,6.59,6.59,
RJ,SANTO ANTONIO DE PADUA,28470-000,2023-01-30,6.59,6.59,6.59,
RJ,SANTO ANTONIO DE PADUA,28470-000,2023-02-06,6.59,6.59,6.59,
RJ,SANTO ANTONIO DE PADUA,28470-000,2023-02-13,6.59,6.59,6.59,
RJ,SANTO ANTONIO DE PADUA,28470-000,2023-02-20,6.59,6.59,6.59,
RJ,SANTO ANTONIO DE PADUA,28470-000,2023-02-27,6.59,6.59,6.59,
RJ,SANTO ANTONIO DE PADUA,28470-000,2023-03-06,6.59,6.59,6.59,
RJ,SANTO ANTONIO DE PADUA,28470-000,2023-03-13,6.59,6.59,6.59,
RJ,SANTO ANTONIO DE PADUA,28470-000,2023-03-20,6.59,6.59,6.59,
RJ,SANTO ANTONIO DE PADUA,28470-000,2023-03-27,6.59,6.59,6.59,
RJ,SANTO ANTONIO DE PADUA,28470-000,2023-04-03,6.59,6.59,6.59,
RJ,SANTO ANTONIO DE PADUA,28470-000,2023-04-10,6.59,6.59,6.59,
RJ,SANTO ANTONIO DE PADUA,28470-000,2023-04-17,6.59,6.59,6.59,
RJ,SANTO ANTONIO DE PADUA,28470-000,2023-04-24,6.59,6.59,6.59,
RJ,SANTO ANTONIO DE PADUA,28470-000,2023-05-01,6.59,6.59,6.59,
RJ,SANTO ANTONIO DE PADUA,28470-000,2023-05-08,6.59,6.59,6.59,
RJ,SANTO ANTONIO DE PADUA,28470-000,2023-05-15,5.59,5.59,5.59,
RJ,SANTO ANTONIO DE PADUA,28470-000,2023-05-29,6.59,6.59,6.59,
RJ,SANTO ANTONIO DE PADUA,28470-000,2023-06-12,6.59,6.59,6.59,
RJ,SANTO ANTONIO DE PADUA,28470-000,2023-06-19,6.59,6.59,6.59,
RJ,SANTO ANTONIO DE PADUA,28470-000,2023-06-26,6.59,6.59,6.59,
RJ,SANTO ANTONIO DE PADUA,28470-000,2023-07-03,6.59,6.59,6.59,
RJ,SANTO ANTONIO DE PADUA,28470-000,2023-07-10,6.59,6.59,6.59,
RJ,SANTO ANTONIO DE PADUA,28470-000,2023-07-17,6.59,6.59,6.59,
RJ,SANTO ANTONIO DE PADUA,28470-000,2023-07-24,6.59,6.59,6.59,
RJ,SANTO ANTONIO DE PADUA,28470-000,2023-07-31,6.59,6.59,6.59,
RJ,SANTO ANTONIO DE PADUA,28470-000,2023-08-07,6.59,6.59,6.59,
RJ,SANTO ANTONIO DE PADUA,28470-000,2023-08-14,6.59,6.59,6.59,
RJ,SANTO ANTONIO DE PADUA,28470-000,2023-08-21,6.59,6.59,6.59,
RJ,SANTO ANTONIO DE PADUA,28470-000,2023-08-28,6.59,6.59,6.59,
RJ,SANTO ANTONIO DE PADUA,28470-000,2023-09-04,6.59,6.59,6.59,
RJ,SANTO ANTONIO DE PADUA,28470-000,2023-09-11,6.59,6.59,6.59,
RJ,SANTO ANTONIO DE PADUA,28470-000,2023-09-18,6.59,6.59,6.59,
RJ,SANTO ANTONIO DE PADUA,28470-000,2023-09-25,6.59,6.59,6.59,
RJ,SANTO ANTONIO DE PADUA,28470-000,2023-10-02,6.59,6.59,6.59,
RJ,SANTO ANTONIO DE PADUA,28470-000,2023-10-09,6.59,6.59,6.59,
RJ,SANTO ANTONIO DE PADUA,28470-000,2023-10-16,6.59,6.59,6.59,
RJ,SANTO ANTONIO DE PADUA,28470-000,2023-10-23,6.59,6.59,6.59,
RJ,SANTO ANTONIO DE PADUA,28470-000,2023-10-30,6.59,6.59,6.59,
RJ,SANTO ANTONIO DE PADUA,28470-000,2023-11-06,6.59,6.59,6.59,
RJ,SANTO ANTONIO DE PADUA,28470-000,2023-11-13,6.59,6.59,6.59,
RJ,SANTO ANTONIO DE PADUA,28470-000,2023-11-20,6.59,6.59,6.59,
RJ,SANTO ANTONIO DE PADUA,28470-000,2023-11-27,6.59,6.59,6.59,
RJ,SANTO ANTONIO DE PADUA,28470-000,2023-12-04,6.59,6.59,6.59,
RJ,SANTO ANTONIO DE PADUA,28470-000,2023-12-11,5.98,5.98,5.98,
RJ,SANTO ANTONIO DE PADUA,28470-000,2023-12-18,5.98,5.98,5.98,
RJ,SANTO ANTONIO DE PADUA,28470-000,2023-12-25,5.89,5.89,5.89,
RJ,SAO FRANCISCO DE ITABAPOANA,28230-000,2023-02-27,5.27,5.27,5.27,
RJ,SAO FRANCISCO DE ITABAPOANA,28230-000,2023-03-06,5.27,5.27,5.27,
RJ,SAO FRANCISCO DE ITABAPOANA,28230-000,2023-03-13,5.27,5.27,5.27,
RJ,SAO FRANCISCO DE ITABAPOANA,28230-000,2023-03-20,5.27,5.27,5.27,
RJ,SAO FRANCISCO DE ITABAPOANA,28230-000,2023-03-27,5.27,5.27,5.27,
RJ,SAO FRANCISCO DE ITABAPOANA,28230-000,2023-04-03,5.27,5.27,5.27,
RJ,SAO FRANCISCO DE ITABAPOANA,28230-000,2023-04-10,5.27,5.27,5.27,
RJ,SAO FRANCISCO DE ITABAPOANA,28230-000,2023-04-17,5.27,5.27,5.27,
RJ,SAO FRANCISCO DE ITABAPOANA,28230-000,2023-04-24,5.27,5.27,5.27,
RJ,SAO FRANCISCO DE ITABAPOANA,28230-000,2023-05-01,5.27,5.27,5.27,
RJ,SAO FRANCISCO DE ITABAPOANA,28230-000,2023-05-08,5.18,5.18,5.18,
RJ,SAO FRANCISCO DE ITABAPOANA,28230-000,2023-05-15,5.18,5.18,5.18,
RJ,SAO FRANCISCO DE ITABAPOANA,28230-000,2023-05-22,5.18,5.18,5.18,
RJ,SAO FRANCISCO DE ITABAPOANA,28230-000,2023-05-29,5.18,5.18,5.18,
RJ,SAO FRANCISCO DE ITABAPOANA,28230-000,2023-06-05,5.18,5.18,5.18,
RJ,SAO FRANCISCO DE ITABAPOANA,28230-000,2023-06-12,5.18,5.18,5.18,
RJ,SAO FRANCISCO DE ITABAPOANA,28230-000,2023-06-19,5.18,5.18,5.18,
RJ,SAO FRANCISCO DE ITABAPOANA,28230-000,2023-07-03,4.89,4.89,4.89,
RJ,SAO FRANCISCO DE ITABAPOANA,28230-000,2023-07-17,4.89,4.89,4.89,
RJ,SAO FRANCISCO DE ITABAPOANA,28230-000,2023-07-24,4.89,4.89,4.89,
RJ,SAO FRANCISCO DE ITABAPOANA,28230-000,2023-08-07,5.09,5.09,5.09,
RJ,SAO FRANCISCO DE ITABAPOANA,28230-000,2023-09-04,5.09,5.09,5.09,
RJ,SAO FRANCISCO DE ITABAPOANA,28230-000,2023-09-25,5.09,5.09,5.09,
RJ,SAO FRANCISCO DE ITABAPOANA,28230-000,2023-10-02,5.09,5.09,5.09,
RJ,SAO FRANCISCO DE ITABAPOANA,28230-000,2023-10-09,5.09,5.09,5.09,
RJ,SAO FRANCISCO DE ITABAPOANA,28230-000,2023-10-16,5.09,5.09,5.09,
RJ,SAO FRANCISCO DE ITABAPOANA,28230-000,2023-10-23,5.09,5.09,5.09,
RJ,SAO FRANCISCO DE ITABAPOANA,28230-000,2023-10-30,5.09,5.09,5.09,
RJ,SAO FRANCISCO DE ITABAPOANA,28230-000,2023-11-06,5.09,5.09,5.09,
RJ,SAO FRANCISCO DE ITABAPOANA,28230-000,2023-11-13,5.09,5.09,5.09,
RJ,SAO FRANCISCO DE ITABAPOANA,28230-000,2023-11-20,5.09,5.09,5.09,
RJ,SAO FRANCISCO DE ITABAPOANA,28230-000,2023-11-27,5.09,5.09,5.09,
RJ,SAO FRANCISCO DE ITABAPOANA,28230-000,2023-12-04,5.09,5.09,5.09,
RJ,SAO FRANCISCO DE ITABAPOANA,28230-000,2023-12-11,5.09,5.09,5.09,
RJ,SAO FRANCISCO DE ITABAPOANA,28230-000,2023-12-18,5.09,5.09,5.09,
RJ,SAO GONCALO,24416-000,2023-06-05,3.99,3.99,3.99,
RJ,SAO GONCALO,24416-000,2023-07-10,4.49,4.49,4.49,
RJ,SAO GONCALO,24420-000,2023-01-02,4.48,4.48,4.48,
RJ,SAO GONCALO,24420-000,2023-06-05,4.19,4.19,4.19,
RJ,SAO GONCALO,24420-000,2023-07-10,4.19,4.19,4.19,
RJ,SAO GONCALO,24420-000,2023-08-07,4.18,4.18,4.18,
RJ,SAO GONCALO,24420-000,2023-11-20,4.19,4.19,4.19,
RJ,SAO GONCALO,24420-006,2023-01-02,4.7,4.7,4.7,
RJ,SAO GONCALO,24425-000,2023-02-27,4.09,4.09,4.09,
RJ,SAO GONCALO,24425-000,2023-07-10,4.34,4.34,4.34,
RJ,SAO GONCALO,24435-005,2023-05-01,4.29,4.29,4.29,
RJ,SAO GONCALO,24435-005,2023-07-10,4.34,4.34,4.34,
RJ,SAO GONCALO,24435-005,2023-08-07,4.29,4.29,4.29,
RJ,SAO GONCALO,24435-005,2023-10-02,4.18,4.18,4.18,
RJ,SAO GONCALO,24435-005,2023-10-30,4.18,4.18,4.18,
RJ,SAO GONCALO,24435-005,2023-11-20,4.18,4.18,4.18,
RJ,SAO GONCALO,24435-005,2023-12-04,4.18,4.18,4.18,
RJ,SAO GONCALO,24435-005,2023-12-11,4.18,4.18,4.18,
RJ,SAO GONCALO,24435-005,2023-12-18,4.29,4.29,4.29,
RJ,SAO GONCALO,24435-005,2023-12-25,4.29,4.29,4.29,
RJ,SAO GONCALO,24440-000,2023-01-02,4.69,4.69,4.69,
RJ,SAO GONCALO,24440-000,2023-03-06,4.29,4.29,4.29,
RJ,SAO GONCALO,24440-000,2023-03-13,4.29,4.29,4.29,
RJ,SAO GONCALO,24440-000,2023-03-27,4.29,4.29,4.29,
RJ,SAO GONCALO,24440-000,2023-04-03,4.29,4.29,4.29,
RJ,SAO GONCALO,24440-000,2023-04-10,4.29,4.29,4.29,
RJ,SAO GONCALO,24440-000,2023-04-17,4.29,4.29,4.29,
