Estado - Sigla,Municipio,Cep,Produto,Valor de Venda,Bandeira,data,Latitude,Longitude
CE,FORTALEZA,60864-810,GASOLINA,4.649,PETROBRAS DISTRIBUIDORA S.A.,2019-09-18,-3.8287983,-38.5144755
CE,FORTALEZA,60860-000,GASOLINA,4.55,BRANCA,2019-09-17,-3.7935999,-38.5301698
CE,FORTALEZA,60170-251,GASOLINA,4.69,RAIZEN,2019-09-19,-3.7366337,-38.4954103
CE,FORTALEZA,60810-786,GASOLINA,4.57,RAIZEN,2019-09-17,-3.7663034,-38.4992084
CE,FORTALEZA,60055-172,GASOLINA,4.579,RAIZEN,2019-09-19,-3.7532591,-38.5227125
CE,FORTALEZA,60910-000,GASOLINA,4.59,RAIZEN,2019-09-17,-3.7413563,-38.5028557
CE,FORTALEZA,60534-160,GASOLINA,4.679,BRANCA,2019-09-18,-3.8285197,-38.5242931
CE,FORTALEZA,60710-000,GASOLINA,4.59,PETROBRAS DISTRIBUIDORA S.A.,2019-09-19,-3.7940472,-38.5714129
CE,FORTALEZA,60040-531,GASOLINA,4.569,RAIZEN,2019-09-19,-3.7472631,-38.5340786
CE,FORTALEZA,60040-531,GASOLINA,4.57,RAIZEN,2019-09-19,-3.7431527,-38.5392934
CE,FORTALEZA,60841-810,GASOLINA,4.53,RAIZEN,2019-09-18,-3.8326142,-38.4925172
CE,FORTALEZA,60830-641,GASOLINA,4.67,PETROBRAS DISTRIBUIDORA S.A.,2019-09-18,-3.7990225,-38.4823344
CE,FORTALEZA,60830-641,GASOLINA,4.699,PETROBRAS DISTRIBUIDORA S.A.,2019-09-18,-3.8078606,-38.4812279
CE,FORTALEZA,60822-131,GASOLINA,4.699,PETROBRAS DISTRIBUIDORA S.A.,2019-09-17,-3.7960627,-38.4895727
CE,FORTALEZA,60710-001,GASOLINA,4.679,PETROBRAS DISTRIBUIDORA S.A.,2019-09-19,-3.7961252,-38.5735444
CE,FORTALEZA,60130-240,GASOLINA,4.69,RAIZEN,2019-09-19,-3.7515237,-38.5044206
CE,FORTALEZA,60740-000,GASOLINA,4.539,RAIZEN,2019-09-16,-3.8328753,-38.5664821
CE,FORTALEZA,60310-000,GASOLINA,4.559,ALESAT,2019-09-16,-3.7199347,-38.5533253
CE,FORTALEZA,60811-341,GASOLINA,4.57,RAIZEN,2019-09-18,-3.7708945,-38.4850595
CE,FORTALEZA,60170-251,GASOLINA,4.59,PETROBRAS DISTRIBUIDORA S.A.,2019-09-19,-3.7350422,-38.4954924
CE,FORTALEZA,60741-005,GASOLINA,4.539,RAIZEN,2019-09-16,-3.7864397,-38.5516244
CE,FORTALEZA,60720-001,GASOLINA,4.57,PETROBRAS DISTRIBUIDORA S.A.,2019-09-16,-3.786418,-38.5865772
CE,FORTALEZA,60010-000,GASOLINA,4.698,PETROBRAS DISTRIBUIDORA S.A.,2019-09-19,-3.7112763,-38.5602484
CE,FORTALEZA,60740-020,GASOLINA,4.529,RAIZEN,2019-09-16,-3.7775475,-38.5646877
CE,FORTALEZA,60710-000,GASOLINA,4.677,PETROBRAS DISTRIBUIDORA S.A.,2019-09-19,-3.8271901,-38.5827628
CE,FORTALEZA,60742-670,GASOLINA,4.699,PETROBRAS DISTRIBUIDORA S.A.,2019-09-16,-3.7884127,-38.5495711
CE,FORTALEZA,60455-220,GASOLINA,4.57,PETROBRAS DISTRIBUIDORA S.A.,2019-09-16,-3.744765,-38.5477011
CE,FORTALEZA,60120-002,GASOLINA,4.57,ALESAT,2019-09-19,-3.7524771,-38.5152924
CE,FORTALEZA,60435-480,GASOLINA,4.5,BRANCA,2019-09-19,-3.7719291,-38.5596775
CE,FORTALEZA,60191-070,GASOLINA,4.51,PETROBRAS DISTRIBUIDORA S.A.,2019-09-18,-3.8041822,-38.588362
CE,FORTALEZA,60840-280,GASOLINA,4.529,PETROBRAS DISTRIBUIDORA S.A.,2019-09-17,-3.8330484,-38.4971965
CE,FORTALEZA,60762-120,GASOLINA,4.69,SP,2019-09-19,-3.831513,-38.5837709
CE,FORTALEZA,60720-001,GASOLINA,4.5,PETROBRAS DISTRIBUIDORA S.A.,2019-09-16,-3.7836532,-38.5814862
CE,FORTALEZA,60040-531,GASOLINA,4.569,RAIZEN,2019-09-19,-3.7502145,-38.5305973
CE,FORTALEZA,60325-000,GASOLINA,4.6,RAIZEN,2019-09-16,-3.73135,-38.5449441
CE,FORTALEZA,60720-000,GASOLINA,4.699,IPIRANGA,2019-09-16,-3.7766465,-38.5698736
CE,FORTALEZA,60864-310,GASOLINA,4.699,IPIRANGA,2019-09-17,-3.8096382,-38.52563
CE,FORTALEZA,60710-001,GASOLINA,4.699,IPIRANGA,2019-09-19,-3.785304,-38.571347
CE,FORTALEZA,60720-000,GASOLINA,4.52,BRANCA,2019-09-16,-3.7817796,-38.5791423
CE,FORTALEZA,60761-190,GASOLINA,4.649,PETROBRAS DISTRIBUIDORA S.A.,2019-09-18,-3.8289091,-38.5271186
CE,FORTALEZA,60325-003,GASOLINA,4.55,RAIZEN,2019-09-16,-3.7316558,-38.548329
CE,FORTALEZA,60840-040,GASOLINA,4.52,BRANCA,2019-09-17,-3.8305837,-38.4963735
CE,FORTALEZA,60060-150,GASOLINA,4.679,PETROBRAS DISTRIBUIDORA S.A.,2019-09-19,-3.7197033,-38.5180667
CE,FORTALEZA,60740-000,GASOLINA,4.52,RAIZEN,2019-09-16,-3.7888399,-38.5564098
CE,FORTALEZA,60860-000,GASOLINA,4.539,SP,2019-09-17,-3.8122196,-38.5311898
CE,FORTALEZA,60840-045,GASOLINA,4.53,RAIZEN,2019-09-17,-3.8317323,-38.4901466
CE,FORTALEZA,60822-345,GASOLINA,4.599,PETROBRAS DISTRIBUIDORA S.A.,2019-09-18,-3.8110546,-38.4974394
CE,FORTALEZA,60170-251,GASOLINA,4.69,PETROBRAS DISTRIBUIDORA S.A.,2019-09-19,-3.7449384,-38.4981203
CE,FORTALEZA,60820-015,GASOLINA,4.67,PETROBRAS DISTRIBUIDORA S.A.,2019-09-17,-3.7881871,-38.5038235
CE,FORTALEZA,60741-575,GASOLINA,4.52,BRANCA,2019-09-16,-3.7893117,-38.5450079
CE,FORTALEZA,60822-131,GASOLINA,4.69,RAIZEN,2019-09-17,-3.7970433,-38.5000803
CE,FORTALEZA,60810-350,GASOLINA,4.67,BRANCA,2019-09-18,-3.7767278,-38.4845488
CE,FORTALEZA,60750-050,GASOLINA,4.579,ALESAT,2019-09-18,-3.8345659,-38.5631489
CE,FORTALEZA,60130-241,GASOLINA,4.69,PETROBRAS DISTRIBUIDORA S.A.,2019-09-19,-3.7520271,-38.5084691
CE,FORTALEZA,60710-480,GASOLINA,4.679,PETROBRAS DISTRIBUIDORA S.A.,2019-09-19,-3.7868776,-38.5697517
CE,FORTALEZA,60741-600,GASOLINA,4.569,RAIZEN,2019-09-16,-3.8137056,-38.558286
CE,FORTALEZA,60714-242,GASOLINA,4.52,RAIZEN,2019-09-16,-3.7847084,-38.5562582
CE,FORTALEZA,60822-131,GASOLINA,4.69,BRANCA,2019-09-17,-3.7982173,-38.5054269
CE,FORTALEZA,60871-684,GASOLINA,4.699,IPIRANGA,2019-09-18,-3.8487928,-38.4794827
CE,FORTALEZA,60055-172,GASOLINA,4.57,RAIZEN,2019-09-19,-3.7533984,-38.5234911
CE,FORTALEZA,60763-003,GASOLINA,4.55,RAIZEN,2019-09-19,-3.8058612,-38.5956361
CE,FORTALEZA,60165-080,GASOLINA,4.69,RAIZEN,2019-09-19,-3.72743,-38.5027955
CE,FORTALEZA,60811-341,GASOLINA,4.699,PETROBRAS DISTRIBUIDORA S.A.,2019-09-18,-3.774599,-38.4841269
CE,FORTALEZA,60310-055,GASOLINA,4.589,RAIZEN,2019-09-16,-3.7201867,-38.5523628
CE,FORTALEZA,60310-001,GASOLINA,4.559,SP,2019-09-16,-3.7166418,-38.5630592
CE,FORTALEZA,60711-442,GASOLINA,4.697,PETROBRAS DISTRIBUIDORA S.A.,2019-09-16,-3.8043013,-38.572087
CE,FORTALEZA,60060-188,GASOLINA,4.679,PETROBRAS DISTRIBUIDORA S.A.,2019-09-19,-3.7210178,-38.5252755
CE,FORTALEZA,60861-212,GASOLINA,4.53,RAIZEN,2019-09-17,-3.7970175,-38.5206786
CE,FORTALEZA,60761-971,GASOLINA,4.53,IPIRANGA,2019-09-17,-3.8222246,-38.5555331
CE,FORTALEZA,60840-280,GASOLINA,4.53,ALESAT,2019-09-17,-3.8282867,-38.4964197
CE,FORTALEZA,60720-605,GASOLINA,4.599,PETROBRAS DISTRIBUIDORA S.A.,2019-09-16,-3.7726213,-38.5752053
CE,FORTALEZA,60843-285,GASOLINA,4.67,PETROBRAS DISTRIBUIDORA S.A.,2019-09-18,-3.8330047,-38.4849018
CE,FORTALEZA,60861-063,GASOLINA,4.53,RAIZEN,2019-09-16,-3.8030545,-38.5307597
CE,FORTALEZA,60711-495,GASOLINA,4.53,PETROBRAS DISTRIBUIDORA S.A.,2019-09-19,-3.8099379,-38.5764316
CE,FORTALEZA,60864-311,GASOLINA,4.54,SP,2019-09-17,-3.8067165,-38.5112067
CE,FORTALEZA,60810-001,GASOLINA,4.57,PETROBRAS DISTRIBUIDORA S.A.,2019-09-17,-3.7621202,-38.4958497
CE,FORTALEZA,60844-150,GASOLINA,4.53,RAIZEN,2019-09-18,-3.8244557,-38.4812784
CE,FORTALEZA,60750-022,GASOLINA,4.699,RAIZEN,2019-09-18,-3.8244019,-38.5515483
CE,FORTALEZA,60824-245,GASOLINA,4.699,IPIRANGA,2019-09-18,-3.8079626,-38.4914575
CE,FORTALEZA,60720-001,GASOLINA,4.67,IPIRANGA,2019-09-26,-3.813689,-38.6136964
CE,FORTALEZA,60356-000,GASOLINA,4.697,PETROBRAS DISTRIBUIDORA S.A.,2019-09-26,-3.736703,-38.5758615
CE,FORTALEZA,60410-410,GASOLINA,4.599,RAIZEN,2019-09-26,-3.7639739,-38.5605639
CE,FORTALEZA,60190-800,GASOLINA,4.67,SP,2019-09-24,-3.7382716,-38.5130177
CE,FORTALEZA,60115-222,GASOLINA,4.57,PETROBRAS DISTRIBUIDORA S.A.,2019-09-25,-3.7484633,-38.5158556
CE,FORTALEZA,60335-480,GASOLINA,4.69,IPIRANGA,2019-09-24,-3.7190493,-38.5692789
CE,FORTALEZA,60851-250,GASOLINA,4.65,PETROBRAS DISTRIBUIDORA S.A.,2019-09-26,-3.7600848,-38.5329122
CE,FORTALEZA,60542-122,GASOLINA,4.65,RAIZEN,2019-09-26,-3.7878855,-38.5886147
CE,FORTALEZA,60140-160,GASOLINA,4.69,RAIZEN,2019-09-25,-3.7342617,-38.5021031
CE,FORTALEZA,60714-012,GASOLINA,4.699,PETROBRAS DISTRIBUIDORA S.A.,2019-09-24,-3.7174327,-38.5607327
CE,FORTALEZA,60326-500,GASOLINA,4.67,RAIZEN,2019-09-24,-3.7251241,-38.5561538
CE,FORTALEZA,60541-490,GASOLINA,4.79,RAIZEN,2019-09-26,-3.7756038,-38.6100353
CE,FORTALEZA,60541-420,GASOLINA,4.679,PETROBRAS DISTRIBUIDORA S.A.,2019-09-26,-3.7765587,-38.609072
CE,FORTALEZA,60545-255,GASOLINA,4.67,RAIZEN,2019-09-26,-3.786213,-38.6005159
CE,FORTALEZA,60510-290,GASOLINA,4.67,BRANCA,2019-09-26,-3.7601215,-38.5883379
CE,FORTALEZA,60410-001,GASOLINA,4.699,IPIRANGA,2019-09-26,-3.7620997,-38.5487536
CE,FORTALEZA,60310-000,GASOLINA,4.697,RAIZEN,2019-09-24,-3.71181,-38.5755938
CE,FORTALEZA,60341-641,GASOLINA,4.69,PETROBRAS DISTRIBUIDORA S.A.,2019-09-26,-3.7162261,-38.5906208
CE,FORTALEZA,60120-002,GASOLINA,4.57,RAIZEN,2019-09-25,-3.7488491,-38.5140982
CE,FORTALEZA,60420-775,GASOLINA,4.57,RAIZEN,2019-09-26,-3.7681726,-38.5548797
CE,FORTALEZA,60312-060,GASOLINA,4.679,IPIRANGA,2019-09-24,-3.7193005,-38.5352071
CE,FORTALEZA,60410-000,GASOLINA,4.67,ALESAT,2019-09-26,-3.7616019,-38.5473976
CE,FORTALEZA,60175-690,GASOLINA,4.57,BRANCA,2019-09-25,-3.7377135,-38.4858423
CE,FORTALEZA,60541-550,GASOLINA,4.599,BRANCA,2019-09-26,-3.7790202,-38.5904953
CE,FORTALEZA,60060-650,GASOLINA,4.67,BRANCA,2019-09-24,-3.7237548,-38.5223407
CE,FORTALEZA,60175-395,GASOLINA,4.59,RAIZEN,2019-09-25,-3.7334773,-38.4827057
CE,FORTALEZA,60910-000,GASOLINA,4.69,RAIZEN,2019-09-25,-3.7413563,-38.5028557
CE,FORTALEZA,60170-000,GASOLINA,4.699,PETROBRAS DISTRIBUIDORA S.A.,2019-09-25,-3.7405549,-38.5020968
CE,FORTALEZA,60150-160,GASOLINA,4.69,PETROBRAS DISTRIBUIDORA S.A.,2019-09-24,-3.7895695,-38.5585407
CE,FORTALEZA,60150-163,GASOLINA,4.69,PETROBRAS DISTRIBUIDORA S.A.,2019-09-24,-3.7405653,-38.4869519
CE,FORTALEZA,60120-002,GASOLINA,4.69,RAIZEN,2019-09-25,-3.7437091,-38.5117301
CE,FORTALEZA,60191-070,GASOLINA,4.699,PETROBRAS DISTRIBUIDORA S.A.,2019-09-24,-3.7209416,-38.5301106
CE,FORTALEZA,60000-000,GASOLINA,4.59,RAIZEN,2019-09-24,-3.733487,-38.5083844
CE,FORTALEZA,60176-130,GASOLINA,4.69,RAIZEN,2019-09-24,-3.7453391,-38.4719317
CE,FORTALEZA,60135-460,GASOLINA,4.59,RAIZEN,2019-09-25,-3.7510284,-38.4933794
CE,FORTALEZA,62840-000,GASOLINA,4.69,RAIZEN,2019-09-25,-3.7413834,-38.5115864
CE,FORTALEZA,60425-000,GASOLINA,4.57,PETROBRAS DISTRIBUIDORA S.A.,2019-09-26,-3.75597,-38.5445627
CE,FORTALEZA,60165-080,GASOLINA,4.69,RAIZEN,2019-09-24,-3.7260573,-38.4917583
CE,FORTALEZA,60182-000,GASOLINA,4.679,SP,2019-09-24,-3.7260749,-38.4720313
CE,FORTALEZA,60411-260,GASOLINA,4.696,PETROBRAS DISTRIBUIDORA S.A.,2019-09-26,-3.7575135,-38.5347351
CE,FORTALEZA,60010-700,GASOLINA,4.549,PETROBRAS DISTRIBUIDORA S.A.,2019-09-24,-3.7237617,-38.5436169
CE,FORTALEZA,60191-070,GASOLINA,4.67,RAIZEN,2019-09-24,-3.724949,-38.5567759
CE,FORTALEZA,60310-000,GASOLINA,4.679,ALESAT,2019-09-24,-3.7199347,-38.5533253
CE,FORTALEZA,60150-162,GASOLINA,4.69,PETROBRAS DISTRIBUIDORA S.A.,2019-09-24,-3.7414032,-38.4857304
CE,FORTALEZA,60521-085,GASOLINA,4.679,RAIZEN,2019-09-26,-3.7575008,-38.5869317
CE,FORTALEZA,60135-102,GASOLINA,4.69,IPIRANGA,2019-09-25,-3.7470755,-38.5009944
CE,FORTALEZA,60355-570,GASOLINA,4.697,IPIRANGA,2019-09-26,-3.7339853,-38.5866875
CE,FORTALEZA,60356-001,GASOLINA,4.697,RAIZEN,2019-09-26,-3.7386775,-38.5896241
CE,FORTALEZA,60720-001,GASOLINA,4.65,PETROBRAS DISTRIBUIDORA S.A.,2019-09-26,-3.786418,-38.5865772
CE,FORTALEZA,60010-000,GASOLINA,4.69,PETROBRAS DISTRIBUIDORA S.A.,2019-09-24,-3.7112763,-38.5602484
CE,FORTALEZA,60410-424,GASOLINA,4.67,PETROBRAS DISTRIBUIDORA S.A.,2019-09-26,-3.7548974,-38.5429612
CE,FORTALEZA,60350-550,GASOLINA,4.66,BRANCA,2019-09-24,-3.7265977,-38.5652844
CE,FORTALEZA,60035-110,GASOLINA,4.63,PETROBRAS DISTRIBUIDORA S.A.,2019-09-25,-3.7308585,-38.5356931
CE,FORTALEZA,60115-171,GASOLINA,4.539,SP,2019-09-25,-3.7404131,-38.5159172
CE,FORTALEZA,60030-051,GASOLINA,4.65,IPIRANGA,2019-09-24,-3.7223916,-38.5389207
CE,FORTALEZA,60010-470,GASOLINA,4.699,PETROBRAS DISTRIBUIDORA S.A.,2019-09-25,-3.7248196,-38.5482392
CE,FORTALEZA,60425-682,GASOLINA,4.569,SP,2019-09-26,-3.7720592,-38.5645774
CE,FORTALEZA,60180-000,GASOLINA,4.679,SP,2019-09-24,-3.7325111,-38.4794107
CE,FORTALEZA,60720-001,GASOLINA,4.65,PETROBRAS DISTRIBUIDORA S.A.,2019-09-26,-3.7836532,-38.5814862
CE,FORTALEZA,60720-000,GASOLINA,4.65,IPIRANGA,2019-09-26,-3.7766465,-38.5698736
CE,FORTALEZA,60175-395,GASOLINA,4.699,PETROBRAS DISTRIBUIDORA S.A.,2019-09-25,-3.7361658,-38.4737318
CE,FORTALEZA,60347-020,GASOLINA,4.499,SP,2019-09-26,-3.7251374,-38.6005889
CE,FORTALEZA,60540-379,GASOLINA,4.689,BRANCA,2019-09-26,-3.7944233,-38.5952415
CE,FORTALEZA,60025-001,GASOLINA,4.67,PETROBRAS DISTRIBUIDORA S.A.,2019-09-25,-3.7357241,-38.5350654
CE,FORTALEZA,60175-650,GASOLINA,4.55,BRANCA,2019-09-25,-3.7387417,-38.4866011
CE,FORTALEZA,60120-001,GASOLINA,4.599,IPIRANGA,2019-09-24,-3.733826,-38.5091263
CE,FORTALEZA,60341-630,GASOLINA,4.69,PETROBRAS DISTRIBUIDORA S.A.,2019-09-26,-3.70617,-38.5936999
CE,FORTALEZA,60411-136,GASOLINA,4.67,BRANCA,2019-09-26,-3.779958,-38.5484006
CE,FORTALEZA,60020-181,GASOLINA,4.69,RAIZEN,2019-09-26,-3.7461905,-38.5461249
CE,FORTALEZA,60312-060,GASOLINA,4.699,RAIZEN,2019-09-24,-3.7105721,-38.5783051
CE,FORTALEZA,60720-000,GASOLINA,4.65,BRANCA,2019-09-26,-3.7817796,-38.5791423
CE,FORTALEZA,60415-540,GASOLINA,4.65,PETROBRAS DISTRIBUIDORA S.A.,2019-09-26,-3.7472254,-38.5431318
CE,FORTALEZA,60410-691,GASOLINA,4.679,PETROBRAS DISTRIBUIDORA S.A.,2019-09-26,-3.7544696,-38.5358842
CE,FORTALEZA,60150-161,GASOLINA,4.699,RAIZEN,2019-09-24,-3.7352653,-38.5053515
CE,FORTALEZA,60150-162,GASOLINA,4.69,RAIZEN,2019-09-24,-3.7396454,-38.4914847
CE,FORTALEZA,60541-490,GASOLINA,4.65,SP,2019-09-26,-3.7782783,-38.5992784
CE,FORTALEZA,60541-420,GASOLINA,4.56,RAIZEN,2019-09-26,-3.7819795,-38.5897512
CE,FORTALEZA,60410-411,GASOLINA,4.569,ALESAT,2019-09-26,-3.7418237,-38.5489537
CE,FORTALEZA,60541-420,GASOLINA,4.65,SP,2019-09-26,-3.7802686,-38.594396
CE,FORTALEZA,60000-000,GASOLINA,4.67,RAIZEN,2019-09-24,-3.7180994,-38.5409724
CE,FORTALEZA,60410-001,GASOLINA,4.69,SP,2019-09-26,-3.7644843,-38.5508195
CE,FORTALEZA,60410-691,GASOLINA,4.66,RAIZEN,2019-09-26,-3.7655748,-38.5396594
CE,FORTALEZA,60351-695,GASOLINA,4.63,RAIZEN,2019-09-26,-3.7404601,-38.5970462
CE,FORTALEZA,60545-238,GASOLINA,4.65,RAIZEN,2019-09-26,-3.7817343,-38.6105697
CE,FORTALEZA,60110-140,GASOLINA,4.697,IPIRANGA,2019-09-24,-3.7303839,-38.5193036
CE,FORTALEZA,60020-001,GASOLINA,4.69,BRANCA,2019-09-25,-3.7325108,-38.5365651
CE,FORTALEZA,60360-590,GASOLINA,4.599,PETROBRAS DISTRIBUIDORA S.A.,2019-09-26,-3.7461713,-38.5876414
CE,FORTALEZA,60334-170,GASOLINA,4.699,IPIRANGA,2019-09-24,-3.7063707,-38.5754309
CE,FORTALEZA,60150-160,GASOLINA,4.69,PETROBRAS DISTRIBUIDORA S.A.,2019-09-24,-3.7386022,-38.4945428
CE,FORTALEZA,60310-055,GASOLINA,4.678,RAIZEN,2019-09-24,-3.7201867,-38.5523628
CE,FORTALEZA,60135-100,GASOLINA,4.679,SP,2019-09-25,-3.7390828,-38.5246465
CE,FORTALEZA,60310-001,GASOLINA,4.658,SP,2019-09-24,-3.7166418,-38.5630592
CE,FORTALEZA,60060-188,GASOLINA,4.79,PETROBRAS DISTRIBUIDORA S.A.,2019-09-24,-3.7210178,-38.5252755
CE,FORTALEZA,60541-705,GASOLINA,4.65,PETROBRAS DISTRIBUIDORA S.A.,2019-09-26,-3.7797476,-38.5939654
CE,FORTALEZA,60425-681,GASOLINA,4.69,IPIRANGA,2019-09-26,-3.7552097,-38.5542862
CE,FORTALEZA,60135-041,GASOLINA,4.69,IPIRANGA,2019-09-25,-3.7395095,-38.5178036
CE,FORTALEZA,60361-010,GASOLINA,4.67,BRANCA,2019-09-26,-3.7398457,-38.597076
CE,FORTALEZA,60336-030,GASOLINA,4.65,RAIZEN,2019-09-26,-3.7184156,-38.5752588
CE,FORTALEZA,60175-652,GASOLINA,4.59,PETROBRAS DISTRIBUIDORA S.A.,2019-09-25,-3.746769,-38.4925155
CE,FORTALEZA,60810-001,GASOLINA,4.57,PETROBRAS DISTRIBUIDORA S.A.,2019-09-25,-3.7621202,-38.4958497
CE,FORTALEZA,60347-112,GASOLINA,4.69,RAIZEN,2019-09-26,-3.7102945,-38.5925156
CE,FORTALEZA,60860-000,GASOLINA,4.67,PETROBRAS DISTRIBUIDORA S.A.,2019-10-03,-3.8024909,-38.522597
CE,FORTALEZA,60761-190,GASOLINA,4.629,SP,2019-10-02,-3.8186916,-38.5681312
CE,FORTALEZA,60850-001,GASOLINA,4.67,RAIZEN,2019-10-02,-3.8226736,-38.5904389
CE,FORTALEZA,60040-530,GASOLINA,4.691,RAIZEN,2019-10-02,-3.7543326,-38.526521
CE,FORTALEZA,60020-292,GASOLINA,4.67,IPIRANGA,2019-09-30,-3.7526366,-38.5559312
CE,FORTALEZA,60450-000,GASOLINA,4.69,RAIZEN,2019-09-30,-3.7400865,-38.5703556
CE,FORTALEZA,60850-015,GASOLINA,4.679,PETROBRAS DISTRIBUIDORA S.A.,2019-10-02,-3.8223488,-38.5063663
CE,FORTALEZA,60455-410,GASOLINA,4.674,ALESAT,2019-09-30,-3.7398224,-38.5660028
CE,FORTALEZA,60442-801,GASOLINA,4.6,BRANCA,2019-09-30,-3.7574294,-38.5625473
CE,FORTALEZA,60830-641,GASOLINA,4.699,RAIZEN,2019-10-01,-3.795425,-38.4829266
CE,FORTALEZA,60842-020,GASOLINA,4.63,IPIRANGA,2019-10-02,-3.8321136,-38.5025844
CE,FORTALEZA,60730-000,GASOLINA,4.649,BRANCA,2019-09-30,-3.7901847,-38.5806181
CE,FORTALEZA,60864-190,GASOLINA,4.63,PETROBRAS DISTRIBUIDORA S.A.,2019-10-02,-3.818299,-38.4993979
CE,FORTALEZA,60811-340,GASOLINA,4.69,PETROBRAS DISTRIBUIDORA S.A.,2019-10-01,-3.7580469,-38.4887416
CE,FORTALEZA,60325-000,GASOLINA,4.69,SP,2019-09-30,-3.7308074,-38.544732
CE,FORTALEZA,60830-680,GASOLINA,4.67,IPIRANGA,2019-10-01,-3.8154719,-38.4839233
CE,FORTALEZA,60871-200,GASOLINA,4.699,RAIZEN,2019-10-02,-3.7959544,-38.5098479
CE,FORTALEZA,60015-290,GASOLINA,4.55,BRANCA,2019-09-30,-3.7367999,-38.5397209
CE,FORTALEZA,60842-395,GASOLINA,4.67,RAIZEN,2019-10-02,-3.7578964,-38.5221693
CE,FORTALEZA,60525-632,GASOLINA,4.67,BRANCA,2019-10-02,-3.7743893,-38.5900115
CE,FORTALEZA,60866-680,GASOLINA,4.579,SP,2019-10-02,-3.8285009,-38.5242528
CE,FORTALEZA,60730-000,GASOLINA,4.67,PETROBRAS DISTRIBUIDORA S.A.,2019-09-30,-3.8157016,-38.6018983
CE,FORTALEZA,60730-190,GASOLINA,4.67,SP,2019-09-30,-3.8117804,-38.6001223
CE,FORTALEZA,60310-000,GASOLINA,4.697,RAIZEN,2019-10-01,-3.71181,-38.5755938
CE,FORTALEZA,60525-190,GASOLINA,4.67,ALESAT,2019-10-02,-3.756806,-38.5846639
CE,FORTALEZA,60866-681,GASOLINA,4.62,SP,2019-10-02,-3.8332315,-38.5239401
CE,FORTALEZA,60864-810,GASOLINA,4.67,PETROBRAS DISTRIBUIDORA S.A.,2019-10-02,-3.8287983,-38.5144755
CE,FORTALEZA,60175-047,GASOLINA,4.599,SP,2019-10-03,-3.7977357,-38.5540127
CE,FORTALEZA,60860-000,GASOLINA,4.67,BRANCA,2019-10-03,-3.7935999,-38.5301698
CE,FORTALEZA,60055-210,GASOLINA,4.669,PETROBRAS DISTRIBUIDORA S.A.,2019-10-01,-3.7466508,-38.525751
CE,FORTALEZA,60761-191,GASOLINA,4.699,RAIZEN,2019-10-02,-3.8208145,-38.5602146
CE,FORTALEZA,60191-070,GASOLINA,4.798,RAIZEN,2019-10-02,-3.8552729,-38.498901
CE,FORTALEZA,60020-292,GASOLINA,4.599,BRANCA,2019-09-30,-3.7603429,-38.5667616
CE,FORTALEZA,60534-160,GASOLINA,4.679,BRANCA,2019-10-02,-3.8285197,-38.5242931
CE,FORTALEZA,60015-290,GASOLINA,4.69,RAIZEN,2019-09-30,-3.7399951,-38.5432702
CE,FORTALEZA,60140-100,GASOLINA,4.69,PETROBRAS DISTRIBUIDORA S.A.,2019-10-01,-3.7329635,-38.5248772
CE,FORTALEZA,60841-810,GASOLINA,4.65,RAIZEN,2019-10-02,-3.8326142,-38.4925172
CE,FORTALEZA,60830-641,GASOLINA,4.67,PETROBRAS DISTRIBUIDORA S.A.,2019-10-01,-3.7990225,-38.4823344
CE,FORTALEZA,60830-641,GASOLINA,4.699,PETROBRAS DISTRIBUIDORA S.A.,2019-10-01,-3.8078606,-38.4812279
CE,FORTALEZA,60720-150,GASOLINA,4.67,ALESAT,2019-10-03,-3.7777989,-38.5757712
CE,FORTALEZA,60811-341,GASOLINA,4.67,RAIZEN,2019-10-01,-3.8378232,-38.4836642
CE,FORTALEZA,60740-000,GASOLINA,4.67,RAIZEN,2019-10-03,-3.8328753,-38.5664821
CE,FORTALEZA,60130-530,GASOLINA,4.69,IPIRANGA,2019-10-03,-3.7646502,-38.5126749
CE,FORTALEZA,60811-341,GASOLINA,4.57,RAIZEN,2019-10-01,-3.7708945,-38.4850595
CE,FORTALEZA,60741-005,GASOLINA,4.599,RAIZEN,2019-10-03,-3.7864397,-38.5516244
CE,FORTALEZA,60191-070,GASOLINA,4.77,PETROBRAS DISTRIBUIDORA S.A.,2019-10-02,-3.8116543,-38.5268492
CE,FORTALEZA,60740-020,GASOLINA,4.57,RAIZEN,2019-10-03,-3.7775475,-38.5646877
CE,FORTALEZA,60442-021,GASOLINA,4.67,PETROBRAS DISTRIBUIDORA S.A.,2019-09-30,-3.7483352,-38.5516195
CE,FORTALEZA,60742-670,GASOLINA,4.59,PETROBRAS DISTRIBUIDORA S.A.,2019-10-03,-3.7884127,-38.5495711
CE,FORTALEZA,60455-220,GASOLINA,4.65,PETROBRAS DISTRIBUIDORA S.A.,2019-09-30,-3.744765,-38.5477011
CE,FORTALEZA,60052-071,GASOLINA,4.55,BRANCA,2019-10-01,-3.7446725,-38.5330276
CE,FORTALEZA,60191-070,GASOLINA,4.65,PETROBRAS DISTRIBUIDORA S.A.,2019-10-02,-3.8041822,-38.588362
CE,FORTALEZA,60840-280,GASOLINA,4.65,PETROBRAS DISTRIBUIDORA S.A.,2019-10-02,-3.8330484,-38.4971965
CE,FORTALEZA,60525-190,GASOLINA,4.649,BRANCA,2019-10-02,-3.7657097,-38.5896475
